condition_name,prefix_k,layer,gen_token_pos,mean_projection,std_projection,n_records,n_prompts
harmful_k10,10,16,32,-0.8019903273809523,1.0012396712496399,21,21
harmful_k10,10,16,33,-0.8949294317336309,1.0478292830124327,21,21
harmful_k10,10,16,34,-0.6637834821428571,0.999854322449154,21,21
harmful_k10,10,16,35,-0.7161574590773809,1.049210731084266,21,21
harmful_k10,10,16,36,-0.8141973586309523,1.0626522361192434,21,21
harmful_k10,10,16,37,-1.0811128162202381,0.8406244948175106,21,21
harmful_k10,10,16,38,-1.0551060267857142,0.7673555440385003,21,21
harmful_k10,10,16,39,-0.9327799479166666,0.9477598347020701,21,21
harmful_k10,10,16,40,-1.0121561686197917,0.8608893675757424,21,21
harmful_k10,10,16,41,-1.0110880533854167,1.1115194453215396,21,21
harmful_k10,10,16,42,-1.0917387462797619,0.9527999758523225,21,21
harmful_k10,10,16,43,-0.8615606398809523,0.9891120358161614,21,21
harmful_k10,10,16,44,-0.8051525297619048,0.8912389208864812,21,21
harmful_k10,10,16,45,-0.8067336309523809,0.8143607271550637,21,21
harmful_k10,10,16,46,-0.9035063244047619,0.7631045598877033,21,21
harmful_k10,10,20,0,1.15333984375,0.8074707055855493,25,25
harmful_k10,10,20,1,1.1587109375,1.659817036279663,25,25
harmful_k10,10,20,2,0.503662109375,1.3753638183558494,25,25
harmful_k10,10,20,3,1.10265625,2.133480285510534,25,25
harmful_k10,10,20,4,1.3331640625,2.090532662139622,25,25
harmful_k10,10,20,5,0.7915234375,2.031035957209709,25,25
harmful_k10,10,20,6,0.499169921875,2.054778540640669,25,25
harmful_k10,10,20,7,0.242568359375,2.138124246702161,25,25
harmful_k10,10,20,8,-0.238433837890625,1.9020863940373751,24,24
harmful_k10,10,20,9,-0.20176630434782608,1.6764641701450542,23,23
harmful_k10,10,20,10,-0.43002717391304346,1.5918646721756093,23,23
harmful_k10,10,20,11,-0.5961471225904382,1.983780859910611,23,23
harmful_k10,10,20,12,-0.7140688688858695,1.6751276697590018,23,23
harmful_k10,10,20,13,-0.9065684442934783,1.5357393801377839,23,23
harmful_k10,10,20,14,-0.7018936820652174,1.4078177979164577,23,23
harmful_k10,10,20,15,-0.7110383406929348,1.5382227913669018,23,23
harmful_k10,10,20,16,-0.4747367527173913,1.8337604370394094,23,23
harmful_k10,10,20,17,-0.578475288722826,1.5368057676022862,23,23
harmful_k10,10,20,18,-1.166206691576087,1.1496615211319998,23,23
harmful_k10,10,20,19,-1.34698486328125,1.0186970370110602,22,22
harmful_k10,10,20,20,-1.4739435369318181,1.1589581165221063,22,22
harmful_k10,10,20,21,-1.2213245738636365,1.2574933489190347,22,22
harmful_k10,10,20,22,-1.1649724786931819,1.4357977658585492,22,22
harmful_k10,10,20,23,-0.7596726190476191,1.4961025755224855,21,21
harmful_k10,10,20,24,-1.2098214285714286,1.5044987382295352,21,21
harmful_k10,10,20,25,-1.4536830357142858,1.3508742352695926,21,21
harmful_k10,10,20,26,-1.1936848958333333,1.198102314150053,21,21
harmful_k10,10,20,27,-1.3498418898809523,1.189787254260109,21,21
harmful_k10,10,20,28,-1.4808291480654763,1.0810804730822736,21,21
harmful_k10,10,20,29,-1.5753348214285714,1.3109477095528712,21,21
harmful_k10,10,20,30,-1.4508696056547619,1.1352825777229403,21,21
harmful_k10,10,20,31,-1.5051037016369047,1.140896636559094,21,21
harmful_k10,10,20,32,-1.634858630952381,0.9955832170895095,21,21
harmful_k10,10,20,33,-1.615141369047619,1.385010842537766,21,21
harmful_k10,10,20,34,-1.3585670107886905,1.1355736306303557,21,21
harmful_k10,10,20,35,-1.3283240908668155,1.0877290548207976,21,21
harmful_k10,10,20,36,-1.4441731770833333,1.1265224257425535,21,21
harmful_k10,10,20,37,-1.7406063988095237,0.9684502156819271,21,21
harmful_k10,10,20,38,-1.6551339285714286,0.8200372890806252,21,21
harmful_k10,10,20,39,-1.5373883928571428,1.103118885352163,21,21
harmful_k10,10,20,40,-1.6996605282738095,0.9554522247602406,21,21
harmful_k10,10,20,41,-1.9696800595238095,1.0301810753637315,21,21
harmful_k10,10,20,42,-1.9297703334263392,0.9686150600654226,21,21
harmful_k10,10,20,43,-1.6443917410714286,1.1762739817443455,21,21
harmful_k10,10,20,44,-1.4579496837797619,0.9579217120561008,21,21
harmful_k10,10,20,45,-1.6322544642857142,1.211573853533892,21,21
harmful_k10,10,20,46,-1.5835658482142858,0.8375474245353351,21,21
harmful_k10,10,24,0,-0.8232421875,1.2523380031124638,25,25
harmful_k10,10,24,1,-0.63927734375,2.6348973188957214,25,25
harmful_k10,10,24,2,-1.4878125,2.2618964920083977,25,25
harmful_k10,10,24,3,-0.808330078125,2.5058067416547853,25,25
harmful_k10,10,24,4,-0.6459375,3.1395395162385578,25,25
harmful_k10,10,24,5,-0.9923828125,2.932752790945785,25,25
harmful_k10,10,24,6,-1.7153515625,2.688653552271745,25,25
harmful_k10,10,24,7,-1.91984375,2.646442181878447,25,25
harmful_k10,10,24,8,-2.4983723958333335,2.7354120016976684,24,24
harmful_k10,10,24,9,-2.2226987092391304,2.7897276755685585,23,23
harmful_k10,10,24,10,-2.729364809782609,2.573630025655967,23,23
harmful_k10,10,24,11,-3.174422554347826,2.747474105273852,23,23
harmful_k10,10,24,12,-3.2598505434782608,2.5333173281663512,23,23
harmful_k10,10,24,13,-3.450322690217391,2.245499460201157,23,23
harmful_k10,10,24,14,-3.2155867866847827,2.220675141810415,23,23
harmful_k10,10,24,15,-3.419624660326087,2.138403444028129,23,23
harmful_k10,10,24,16,-3.2145040760869565,2.3937712558858486,23,23
harmful_k10,10,24,17,-3.402768342391304,2.163446408448886,23,23
harmful_k10,10,24,18,-4.0458984375,1.6229622875907515,23,23
harmful_k10,10,24,19,-4.291193181818182,1.3979129973306854,22,22
harmful_k10,10,24,20,-4.377291592684659,1.6058307195599146,22,22
harmful_k10,10,24,21,-4.251065340909091,1.6767221808501664,22,22
harmful_k10,10,24,22,-4.103338068181818,1.9650379720616107,22,22
harmful_k10,10,24,23,-3.4455798921130953,1.8824466015877446,21,21
harmful_k10,10,24,24,-3.9755394345238093,1.9673875357341735,21,21
harmful_k10,10,24,25,-4.430803571428571,1.8817769547779786,21,21
harmful_k10,10,24,26,-3.646763392857143,1.7751981260071343,21,21
harmful_k10,10,24,27,-3.9505208333333335,1.7365472976360545,21,21
harmful_k10,10,24,28,-4.253069196428571,1.7609536356748217,21,21
harmful_k10,10,24,29,-4.210007440476191,1.9701476564643448,21,21
harmful_k10,10,24,30,-4.285342261904762,1.9501189664851062,21,21
harmful_k10,10,24,31,-4.432291666666667,1.9757920363073838,21,21
harmful_k10,10,24,32,-4.831101190476191,1.6703893738713325,21,21
harmful_k10,10,24,33,-4.510788690476191,1.9762698588182515,21,21
harmful_k10,10,24,34,-4.102120535714286,1.7374621866469215,21,21
harmful_k10,10,24,35,-4.207403273809524,1.4699545762508104,21,21
harmful_k10,10,24,36,-4.586216517857143,1.4617086614787953,21,21
harmful_k10,10,24,37,-4.741815476190476,1.3077352038800751,21,21
harmful_k10,10,24,38,-4.465773809523809,1.2963912788360856,21,21
harmful_k10,10,24,39,-4.409970238095238,1.4659623209392834,21,21
harmful_k10,10,24,40,-4.5398065476190474,1.9325445460891835,21,21
harmful_k10,10,24,41,-5.34375,1.355697251993416,21,21
harmful_k10,10,24,42,-5.244791666666667,1.4493679028143038,21,21
harmful_k10,10,24,43,-4.8984375,1.6989663964911872,21,21
harmful_k10,10,24,44,-4.362723214285714,1.8584467408307572,21,21
harmful_k10,10,24,45,-4.481770833333333,2.2451626240282314,21,21
harmful_k10,10,24,46,-4.494047619047619,1.4650258319374603,21,21
harmful_k10,10,27,0,-0.2340673828125,1.710591842740946,25,25
harmful_k10,10,27,1,-1.5690625,2.8854563583416692,25,25
harmful_k10,10,27,2,-3.149375,2.6569395551045507,25,25
harmful_k10,10,27,3,-1.6958795166015626,2.571371085286001,25,25
harmful_k10,10,27,4,-2.5378125,3.20446525409424,25,25
harmful_k10,10,27,5,-3.10828125,3.4520034041021423,25,25
harmful_k10,10,27,6,-3.858671875,3.5682599926579694,25,25
harmful_k10,10,27,7,-3.96,3.0210479898590243,25,25
harmful_k10,10,27,8,-4.683390299479167,3.5727277482474054,24,24
harmful_k10,10,27,9,-4.711701766304348,3.4971527179803217,23,23
harmful_k10,10,27,10,-5.373980978260869,3.3799728527469286,23,23
harmful_k10,10,27,11,-5.571501358695652,3.3397171599278592,23,23
harmful_k10,10,27,12,-5.7833729619565215,3.375525997443549,23,23
harmful_k10,10,27,13,-6.043817934782608,2.9864947512175983,23,23
harmful_k10,10,27,14,-5.943486752717392,2.906637847233506,23,23
harmful_k10,10,27,15,-5.833899456521739,2.7347161083820555,23,23
harmful_k10,10,27,16,-5.729534646739131,3.1560319947563156,23,23
harmful_k10,10,27,17,-6.211956521739131,2.7957869347772983,23,23
harmful_k10,10,27,18,-6.7146739130434785,2.6243963109234354,23,23
harmful_k10,10,27,19,-7.236505681818182,2.326765320112214,22,22
harmful_k10,10,27,20,-7.128972833806818,2.2365429842968196,22,22
harmful_k10,10,27,21,-6.8996803977272725,2.7761051960801995,22,22
harmful_k10,10,27,22,-6.432528409090909,3.1160190380888033,22,22
harmful_k10,10,27,23,-5.715669177827381,2.8654914189138796,21,21
harmful_k10,10,27,24,-6.853155226934524,2.997780178888623,21,21
harmful_k10,10,27,25,-6.952008928571429,2.6383499418645378,21,21
harmful_k10,10,27,26,-6.299479166666667,2.4472802253322126,21,21
harmful_k10,10,27,27,-6.694196428571429,2.2415889413857433,21,21
harmful_k10,10,27,28,-6.7648809523809526,2.2506426826840036,21,21
harmful_k10,10,27,29,-6.9499627976190474,2.5266202412546064,21,21
harmful_k10,10,27,30,-6.509672619047619,2.7638035853794944,21,21
harmful_k10,10,27,31,-6.835565476190476,2.4568126097455543,21,21
harmful_k10,10,27,32,-7.192336309523809,2.050927042720197,21,21
harmful_k10,10,27,33,-7.392857142857143,2.203658433394665,21,21
harmful_k10,10,27,34,-6.417410714285714,2.546659993115633,21,21
harmful_k10,10,27,35,-6.440848214285714,2.280094649948377,21,21
harmful_k10,10,27,36,-7.153645833333333,2.0346146012257047,21,21
harmful_k10,10,27,37,-7.678571428571429,1.7935197711881676,21,21
harmful_k10,10,27,38,-6.799107142857143,2.060897138265015,21,21
harmful_k10,10,27,39,-7.425595238095238,1.7179963174367372,21,21
harmful_k10,10,27,40,-7.394345238095238,2.771832302913759,21,21
harmful_k10,10,27,41,-8.09077380952381,1.9805919836389225,21,21
harmful_k10,10,27,42,-8.223958333333334,2.179288904713722,21,21
harmful_k10,10,27,43,-7.375,2.6377480629791012,21,21
harmful_k10,10,27,44,-6.3444940476190474,3.0062697999545955,21,21
harmful_k10,10,27,45,-6.845982142857143,3.562566082563793,21,21
harmful_k10,10,27,46,-7.338169642857143,2.194935942539708,21,21
